,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Slope From SSURGO,Slope From USGS Elevation Data,Bulk Density,Slope Length/USLE L Factor,Deepest Soil Horizon Layer,Organic Matter,pH,Saturated Hydraulic Conductivity,7-Day Maximum Precipitation,Runoff,Erodibility,Depth to Upper Horizon Boundary,Total Depth of Soil,2-Month Average Precipitation,62-Day Average Precipitation,Available Water Capacity,Brooks-Corey Theta 33,Hydrologic Group,Longitude,Latitude,Stability,Saturation Difference after Precipitation,Wetting Front,Runoff_CN,event_date,max_1_day_prcp,max_3_day_prcp,max_7_day_prcp,max_14_day_prcp,avg_30_day_prcp,avg_60_day_prcp,avg_90_day_prcp,avg_365_day_prcp,max_1_day_prcp_mean_flux,max_3_day_prcp_mean_flux,max_7_day_prcp_mean_flux,max_14_day_prcp_mean_flux,avg_30_day_prcp_mean_flux,avg_60_day_prcp_mean_flux,avg_90_day_prcp_mean_flux,avg_365_day_prcp_mean_flux,Runoff_CN_Best,max_1_day_prcp_mean_flux_nc,max_3_day_prcp_mean_flux_nc,max_7_day_prcp_mean_flux_nc,max_14_day_prcp_mean_flux_nc,avg_30_day_prcp_mean_flux_nc,avg_60_day_prcp_mean_flux_nc,avg_90_day_prcp_mean_flux_nc,avg_365_day_prcp_mean_flux_nc
574,574,574,848,848,848,30.0,74.28662109375,0.2,,1.0,75.0,4.5,373.0,,,,0.0,3.0,0.0,0.7555555555555555,0.45,60.0,4.0,-123.4835,44.4697,0.0,30.0,,,2015-12-08,,,,,,,,46.1,2.1232195e-06,7.5922203e-06,2.1884318e-05,0.00012023274,2.1090198060846888e-05,2.5958350306609645e-05,2.6479785447008908e-05,7.556383197472272e-05,,0.00027451617643237114,0.00036536992411129177,0.0002389387518633157,0.00018325915152672678,9.11174138309434e-05,8.4207124018576e-05,6.747513543814421e-05,9.625665552448481e-05
575,575,575,842,842,842,60.0,73.77336883544922,0.2,,1.0,75.0,4.5,373.0,,,,0.0,3.0,,0.0,0.45,60.0,2.0,-123.5826,45.5635,0.0,30.0,,,2015-12-08,60.7,60.7,60.7,60.7,37.0,32.86666666666667,32.86666666666667,32.11666666666667,1.3461571e-05,1.3461571e-05,3.77845e-05,0.00020439805,2.490840779501013e-05,2.726416096265893e-05,2.7169326131115668e-05,8.511074615184893e-05,,0.00021864959853701293,0.0005108683835715055,0.00038013860466890037,0.00026984524447470903,0.00013117279740981758,0.00011115211236756295,0.00010073165321955457,0.00015798688400536776
576,576,576,823,823,823,60.0,73.77336883544922,0.2,,1.0,75.0,4.5,373.0,40.6,,,0.0,3.0,,0.6444444444444445,0.45,60.0,2.0,-123.5826,45.5635,0.0,30.0,,,2015-12-08,60.7,60.7,60.7,60.7,37.0,32.86666666666667,32.86666666666667,32.11666666666667,1.3461571e-05,1.3461571e-05,3.77845e-05,0.00020439805,2.490840779501013e-05,2.726416096265893e-05,2.7169326131115668e-05,8.511074615184893e-05,,0.00021864959853701293,0.0005108683835715055,0.00038013860466890037,0.00026984524447470903,0.00013117279740981758,0.00011115211236756295,0.00010073165321955457,0.00015798688400536776
577,577,577,674,674,674,30.0,63.55632019042969,0.2,,1.0,75.0,4.5,373.0,,,,0.0,3.0,0.0,0.0,0.45,60.0,4.0,-123.4908,44.4721,0.0,30.0,,,2015-12-08,,,,,,,,46.1,2.1232195e-06,7.5922203e-06,2.1884318e-05,0.00012023274,2.1090198060846888e-05,2.5958350306609645e-05,2.6479785447008908e-05,7.556383197472272e-05,,0.00027451617643237114,0.00036536992411129177,0.0002389387518633157,0.00018325915152672678,9.11174138309434e-05,8.4207124018576e-05,6.747513543814421e-05,9.625665552448481e-05
578,578,578,930,930,930,60.0,68.43330383300781,0.2,,1.0,75.0,4.5,373.0,,,,0.0,3.0,,0.0,0.45,60.0,2.0,-123.5828,45.5635,0.0,30.0,,,2015-12-08,60.7,60.7,60.7,60.7,37.0,32.86666666666667,32.86666666666667,32.11666666666667,1.3461571e-05,1.3461571e-05,3.77845e-05,0.00020439805,2.490840779501013e-05,2.726416096265893e-05,2.7169326131115668e-05,8.511074615184893e-05,,0.00021864959853701293,0.0005108683835715055,0.00038013860466890037,0.00026984524447470903,0.00013117279740981758,0.00011115211236756295,0.00010073165321955457,0.00015798688400536776
579,579,579,821,821,821,70.0,37.78865814208984,1.23,,1.0,2.65,6.3,9.0,,,,28.0,87.0,,0.1412698412698412,0.08,14.5,4.0,-122.8952,46.0603,0.0,7.3,,,2015-12-08,54.3,54.3,54.3,54.3,7.878571428571428,3.625,2.0,1.431923076923077,1.4677084e-05,1.5646574e-05,3.2230746e-05,0.00017251707,2.4962342649814676e-05,2.374596988374833e-05,2.398230390099343e-05,9.82264358499696e-05,,0.00013314378156792372,0.00017089785251300782,0.0001369982783216983,0.00010550739534664899,5.145168324816041e-05,5.21792026120238e-05,4.714825263363309e-05,5.392842649598606e-05
580,580,580,742,742,742,1.0,36.05586624145508,1.1,,1.0,7.0,6.5,9.0,,,,0.0,18.0,,0.0,0.2,31.7,5.0,-124.027,44.8873,0.0,,183.0,,2015-12-08,,,,,,,,37.3,1.3461571e-05,1.3461571e-05,3.77845e-05,0.00020439805,2.490840779501013e-05,2.726416096265893e-05,2.7169326131115668e-05,9.075865424325528e-05,,0.0002187436621170491,0.0003282757243141532,0.00022032212291378528,0.0001611045590834692,7.804654160281643e-05,6.95760318194516e-05,6.071677853469737e-05,8.648666698718444e-05
581,581,581,746,746,746,3.0,12.4453125,1.1,,2.0,8.0,5.8,9.0,14.5,,,0.0,18.0,208.66666666666663,7.485714285714285,0.2,32.3,3.0,-123.9244,45.9608,0.0,13.4,117.0,,2015-12-08,76.5,76.5,76.5,76.5,17.11935483870968,12.62622950819672,8.790109890109889,5.009289617486339,1.4677084e-05,1.5646574e-05,3.2230746e-05,0.00017251707,2.4962342649814676e-05,2.374596988374833e-05,2.398230390099343e-05,9.663837326725773e-05,,7.73714273236692e-05,0.00026701006572693586,0.0002028314775088802,0.00018147288938052952,8.833646279526874e-05,6.508862134069204e-05,6.446008774219081e-05,9.11136157810688e-05
582,582,582,950,950,950,60.0,58.049598693847656,0.95,,4.0,6.0,4.5,9.0,76.5,,,38.0,71.0,360.0666666666666,12.466666666666669,0.23,30.9,2.0,-123.7669,46.1947,0.0,14.1,155.0,,2015-12-08,76.5,76.5,76.5,76.5,17.11935483870968,12.62622950819672,8.790109890109889,5.009289617486339,1.4677084e-05,1.5646574e-05,3.2230746e-05,0.00017251707,2.4962342649814676e-05,2.374596988374833e-05,2.398230390099343e-05,9.663837326725773e-05,,5.773131124442443e-05,0.00020103486895095557,0.00017785363888833672,0.00015287045971490443,7.378285226877779e-05,6.224888056749478e-05,6.153136200737208e-05,0.00010172033944400027
583,583,583,767,767,767,60.0,76.28178405761719,0.95,,4.0,6.0,4.5,9.0,46.7,,,38.0,71.0,220.3333333333333,6.5730158730158745,0.23,30.9,2.0,-123.7731,46.195,0.0,14.1,155.0,,2015-12-08,76.5,76.5,76.5,76.5,17.11935483870968,12.62622950819672,8.790109890109889,5.009289617486339,1.4677084e-05,1.5646574e-05,3.2230746e-05,0.00017251707,2.4962342649814676e-05,2.374596988374833e-05,2.398230390099343e-05,9.663837326725773e-05,,5.773131124442443e-05,0.00020103486895095557,0.00017785363888833672,0.00015287045971490443,7.378285226877779e-05,6.224888056749478e-05,6.153136200737208e-05,0.00010172033944400027
584,584,584,709,709,709,2.0,65.18368530273438,1.3,,1.0,2.0,5.8,3.0,0.0,,,0.0,25.0,0.0,0.0222222222222222,0.2,32.0,5.0,-122.8802,46.0226,0.0,13.4,168.0,,2015-12-08,54.3,54.3,54.3,54.3,7.878571428571428,3.625,2.0,1.431923076923077,1.4677084e-05,1.5646574e-05,3.2230746e-05,0.00017251707,2.4962342649814676e-05,2.374596988374833e-05,2.398230390099343e-05,9.82264358499696e-05,,0.00013314378156792372,0.00017089785251300782,0.0001369982783216983,0.00010550739534664899,5.145168324816041e-05,5.21792026120238e-05,4.714825263363309e-05,5.392842649598606e-05
585,585,585,773,773,773,60.0,77.94013977050781,1.15,,1.0,6.5,5.6,9.0,,,,0.0,30.0,0.0,0.0253968253968253,0.2,30.4,2.0,-123.3321,45.6486,0.0,14.1,,,2015-12-09,,39.7,39.7,39.7,4.0,1.7413793103448276,1.075,0.8858778625954199,9.6637903e-23,1.3461571e-05,3.77845e-05,0.00020439805,2.483772550476715e-05,2.6891462766798213e-05,2.7169320674147457e-05,7.727713243132384e-05,,0.00013242186105344445,0.00019201681425329298,0.00025812131934799254,0.00018026758334599435,8.688327943673357e-05,6.985710933804512e-05,6.424885941669345e-05,8.899150998331606e-05
586,586,586,896,896,896,60.0,74.7733383178711,0.95,,4.0,6.0,4.5,9.0,,,,38.0,71.0,,0.6213114754098361,0.23,30.9,2.0,-123.8466,45.428,0.0,14.1,38.0,,2015-12-09,60.7,60.7,60.7,60.7,37.0,32.86666666666667,32.86666666666667,32.11666666666667,9.6637903e-23,1.3461571e-05,3.77845e-05,0.00020439805,2.483772550476715e-05,2.6891462766798213e-05,2.7169320674147457e-05,8.224020877090348e-05,,5.7083278079517186e-05,0.00013445119839161634,0.00019880352192558348,0.00015676186012569815,7.529736467404291e-05,6.424337334465235e-05,6.687042332487181e-05,0.0001112871032091789
587,587,587,735,735,735,3.0,36.65363311767578,1.2,,1.0,7.5,6.1,9.0,,,,0.0,41.0,0.0,0.1666666666666666,0.2,35.4,2.0,-123.2668,45.6372,0.0,11.6,168.0,,2015-12-10,0.3,39.7,39.7,39.7,6.857142857142857,3.1264705882352946,1.980327868852459,1.4372822299651569,1.5834082999999999e-19,1.3461571e-05,3.77845e-05,4.7935875e-05,2.4707052943995222e-05,2.610119008750189e-05,2.7169320674147457e-05,7.849507766111436e-05,,8.111192983051296e-06,9.04552944120951e-05,0.0001978443906409666,0.0001474723976571113,7.104252290446311e-05,5.375684850150719e-05,5.309936750563793e-05,7.174309575930238e-05
588,588,588,748,748,748,60.0,72.28148651123047,1.0,,2.0,7.0,5.1,9.0,76.5,,,3.0,28.0,360.0666666666666,12.693650793650797,0.25,29.4,4.0,-123.7458,46.0975,0.0,15.0,,,2015-12-11,13.0,76.5,76.5,76.5,17.229032258064517,12.86065573770492,9.130769230769232,4.908196721311476,8.275403e-06,8.275403e-06,1.5646574e-05,4.1521493e-05,2.483802563801873e-05,2.119731288985349e-05,2.408226100669708e-05,9.592830678639066e-05,,0.0,0.00011635783448582515,0.00025468628155067563,0.00021739570365753025,0.00010597051004879177,6.865322211524472e-05,7.675006054341793e-05,0.00011933870700886473
589,589,589,853,853,853,2.0,10.145358085632324,1.3,,1.0,2.0,5.8,3.0,,,,0.0,25.0,0.0,0.3238095238095237,0.2,32.0,5.0,-122.8755,46.0165,0.0,13.4,168.0,,2015-12-11,,0.3,54.3,54.3,7.899999999999999,3.7516129032258063,2.0767857142857142,1.35984555984556,8.275403e-06,8.275403e-06,1.5646574e-05,4.1521493e-05,2.483802563801873e-05,2.119731288985349e-05,2.408226100669708e-05,9.592830678639066e-05,,0.0,8.765890379436314e-05,0.00015152785636018962,0.00012429144408088177,6.021757144480944e-05,4.5490443881135434e-05,5.0070215365849435e-05,6.0997386754024774e-05
590,590,590,608,608,608,7.0,18.43602180480957,0.2,,1.0,75.0,4.5,373.0,11.3,,,0.0,3.0,,0.6285714285714286,0.45,60.0,4.0,-124.3122,42.0806,0.0,30.0,,,2015-12-13,91.2,91.2,91.2,91.2,10.858823529411763,7.342105263157895,4.483333333333333,2.2294314381270905,9.647772e-05,9.647772e-05,9.647772e-05,9.647772e-05,2.268944081151858e-05,1.4611947335652076e-05,1.9488732505124066e-05,7.192409072380168e-05,,0.0,0.0,5.069651160738431e-05,0.00019454292487353086,9.329690510639921e-05,6.298394146142527e-05,5.918183524045162e-05,0.0001218751203850843
591,591,591,856,856,856,15.0,69.25713348388672,0.85,,1.0,5.5,5.8,28.0,37.5,,,0.0,10.0,0.0,1.265079365079365,0.14,17.6,0.0,-122.4974,47.8146,0.0,9.5,,,2015-12-13,,,37.5,37.5,6.677777777777777,4.142105263157895,2.813846153846154,1.2072664359861591,1.8647037e-05,7.2102965e-05,7.2102965e-05,8.3160594e-05,2.79736086667981e-05,1.8569849999039437e-05,1.978047839656938e-05,9.13137737087708e-05,,0.0,0.0,3.1612158636562526e-05,4.9716909416019917e-05,3.765120709431358e-05,2.7589367164182477e-05,2.774987842713017e-05,5.1057941163890064e-05
592,592,592,957,957,957,8.0,54.9686164855957,1.2,,1.0,5.0,5.6,9.0,45.7,,,0.0,20.0,104.86666666666667,4.530158730158731,0.25,30.1,6.0,-122.4333,45.6,0.0,14.3,,,2015-12-14,16.0,18.3,67.8,67.8,10.358064516129032,7.455737704918033,5.376923076923077,2.6617486338797813,5.7588062e-05,0.00012034164,0.00012034164,0.00012034164,3.3338830689899623e-05,2.445532845740672e-05,2.8945823942194693e-05,5.974006929751328e-05,,5.964125375612639e-05,1.9880417312378995e-05,3.613712397054769e-05,0.00011190264922333881,7.316835399251431e-05,5.34769133082591e-05,5.6016848247963935e-05,7.488471601391211e-05
593,593,593,796,796,796,37.0,64.03948974609375,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,3.0,,1.2333333333333334,0.45,60.0,4.0,-123.8499,44.3995,0.0,30.0,,,2015-12-17,77.7,77.7,77.7,77.7,77.7,77.7,77.7,57.5,0.00012844257,0.0001440411,0.0001440411,0.0001440411,4.1459752537775785e-05,2.7659620172926225e-05,2.741848038567696e-05,8.297157679226785e-05,,4.884677764493972e-05,5.025667269364931e-05,3.556526280590333e-05,0.00015600434562657028,0.00011883538536494598,8.420308586210012e-05,7.846624066587538e-05,0.00012840755516663194
594,594,594,756,756,756,8.0,72.45366668701172,1.2,,1.0,10.0,4.6,9.0,77.7,,,0.0,23.0,,1.2333333333333334,0.2,33.3,2.0,-124.0022,44.4126,0.0,12.7,,,2015-12-17,77.7,77.7,77.7,77.7,77.7,77.7,77.7,57.5,0.00012844257,0.0001440411,0.0001440411,0.0001440411,4.1459752537775785e-05,2.7659620172926225e-05,2.741848038567696e-05,8.297157679226785e-05,,6.947966176085174e-05,6.044702240615152e-05,4.5773922465741634e-05,0.0001444914232706651,0.00010761744488263503,7.575169001938775e-05,7.195195212261751e-05,0.00012535419955383986
595,595,595,691,691,691,80.0,87.3204574584961,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,2.0,,1.2333333333333334,0.45,60.0,4.0,-124.1131,44.2886,0.0,30.0,,,2015-12-18,77.7,77.7,77.7,77.7,77.7,77.7,77.7,57.5,0.00028014812,0.00028014812,0.00028014812,0.00028014812,5.076908928458579e-05,3.232875678804703e-05,3.022344571945723e-05,8.811314336393631e-05,,0.00013068190310150385,9.562436025589705e-05,7.494537567254156e-05,0.00015117051952984184,0.00011747954704333097,7.917991024442017e-05,7.346216443693265e-05,0.0001209143883897923
596,596,596,758,758,758,3.0,66.13700866699219,1.15,,1.0,7.5,5.3,9.0,77.7,,,0.0,38.0,,1.2333333333333334,0.2,31.2,2.0,-123.8369,44.4,0.0,14.1,46.0,,2015-12-18,77.7,77.7,77.7,77.7,77.7,77.7,77.7,57.5,0.00028014812,0.00028014812,0.00028014812,0.00028014812,5.076908928458579e-05,3.232875678804703e-05,3.022344571945723e-05,8.811314336393631e-05,,7.464532245649025e-05,6.0352071159286425e-05,4.622888081939891e-05,0.0001492885930929333,0.00012132357369409874,8.544717275071889e-05,7.908100087661296e-05,0.00010370433301432058
597,597,597,798,798,798,80.0,87.3204574584961,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,2.0,,1.2333333333333334,0.45,60.0,4.0,-124.1131,44.2886,0.0,30.0,,,2015-12-18,77.7,77.7,77.7,77.7,77.7,77.7,77.7,57.5,0.00028014812,0.00028014812,0.00028014812,0.00028014812,5.076908928458579e-05,3.232875678804703e-05,3.022344571945723e-05,8.811314336393631e-05,,0.00013068190310150385,9.562436025589705e-05,7.494537567254156e-05,0.00015117051952984184,0.00011747954704333097,7.917991024442017e-05,7.346216443693265e-05,0.0001209143883897923
598,598,598,775,775,775,20.0,36.5571403503418,1.25,,1.0,4.5,5.5,9.0,58.7,,,0.0,51.0,199.6,8.4,0.2,33.4,4.0,-123.3978,44.8126,0.0,12.0,,,2015-12-18,58.7,58.7,58.7,58.7,11.638709677419357,8.659016393442624,5.926373626373628,2.9166666666666665,0.00032022648,0.00032022648,0.00032022648,0.00032022648,6.118288729339838e-05,3.839272540062666e-05,3.410284989513457e-05,0.0001000139088451,,1.4121046660875436e-05,5.6705783208599314e-05,3.763275526580401e-05,0.00015677338524255902,0.00010773633403005078,6.505214696517214e-05,6.175111775519326e-05,6.943684275029227e-05
599,599,599,805,805,805,60.0,66.74114227294922,0.2,,1.0,75.0,4.5,373.0,47.5,,,0.0,2.0,198.4,8.203174603174602,0.45,60.0,4.0,-122.6867,45.5017,0.0,30.0,15.0,,2015-12-18,47.5,47.5,47.5,67.8,11.503225806451614,8.450819672131148,5.8890109890109885,2.821857923497268,0.00032022648,0.00032022648,0.00032022648,0.00032022648,6.118288729339838e-05,3.839272540062666e-05,3.410284989513457e-05,0.0001000139088451,,1.5299405276891775e-05,3.286759238108061e-05,3.163076326018199e-05,5.927210077061318e-05,3.548596578184515e-05,2.8535467208712362e-05,4.324258406995796e-05,5.793449963675812e-05
600,600,600,595,595,595,90.0,73.38150787353516,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,2.0,,1.2333333333333334,0.45,60.0,2.0,-123.812,44.3784,0.0,30.0,,,2015-12-20,,77.7,77.7,77.7,77.7,77.7,77.7,57.5,0.00019005695,0.00028014812,0.00028014812,0.00028014812,6.286957795964554e-05,3.901042146026157e-05,3.4366592444712296e-05,9.688012897977564e-05,,3.218979327357374e-05,4.2458657844690606e-05,4.902823275187984e-05,7.344980986090377e-05,0.00013406922516878694,8.431638707406819e-05,7.7717391832266e-05,0.00014425393601413816
601,601,601,681,681,681,90.0,71.61152648925781,0.2,,1.0,75.0,4.5,373.0,,,,0.0,2.0,,0.0,0.45,60.0,2.0,-123.8119,44.3785,0.0,30.0,,,2015-12-20,,77.7,77.7,77.7,77.7,77.7,77.7,57.5,0.00019005695,0.00028014812,0.00028014812,0.00028014812,6.286957795964554e-05,3.901042146026157e-05,3.4366592444712296e-05,9.688012897977564e-05,,3.218979327357374e-05,4.2458657844690606e-05,4.902823275187984e-05,7.344980986090377e-05,0.00013406922516878694,8.431638707406819e-05,7.7717391832266e-05,0.00014425393601413816
602,602,602,677,677,677,8.0,29.24003219604492,1.25,,1.0,4.5,5.5,9.0,44.9,,,0.0,33.0,198.4,8.384126984126981,0.2,33.4,4.0,-122.5794,45.334,0.0,12.0,,,2015-12-20,8.9,44.9,44.9,53.3,10.6,8.83934426229508,6.169230769230768,2.981420765027322,0.00011933085,0.00032022648,0.00032022648,0.00032022648,6.818475958425552e-05,4.24052013840992e-05,3.64343541150447e-05,0.0001063492728755,,4.6938221203163266e-05,3.8060130464145914e-05,3.1680785468779504e-05,4.938472557114437e-05,4.002342757303268e-05,2.9921320674475282e-05,3.9703325455775484e-05,6.02834188612178e-05
603,603,603,802,802,802,90.0,84.90406799316406,0.2,,1.0,75.0,4.5,373.0,,,,0.0,2.0,,0.0,0.45,60.0,2.0,-123.8078,44.3729,0.0,30.0,,,2015-12-20,,77.7,77.7,77.7,77.7,77.7,77.7,57.5,0.00019005695,0.00028014812,0.00028014812,0.00028014812,6.286957795964554e-05,3.901042146026157e-05,3.4366592444712296e-05,9.688012897977564e-05,,3.669768193503842e-05,4.657099998439662e-05,5.062698255642317e-05,6.459873111452907e-05,0.00011286674271104857,7.358519360423088e-05,6.770824984414503e-05,0.0001115643244702369
604,604,604,788,788,788,60.0,64.79544830322266,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,8.0,,1.2333333333333334,0.45,60.0,2.0,-123.9361,44.6398,0.0,30.0,,,2015-12-20,,77.7,77.7,77.7,77.7,77.7,77.7,57.5,0.00019005695,0.00028014812,0.00028014812,0.00028014812,6.286957795964554e-05,3.901042146026157e-05,3.4366592444712296e-05,9.688012897977564e-05,,0.00010377598664490506,0.00013008798123337328,0.00011588545748963952,9.717962529975921e-05,0.00011385244579287246,7.323935278691351e-05,6.98196527082473e-05,0.00012388797767926008
605,605,605,978,978,978,3.0,73.39584350585938,1.15,,1.0,7.5,5.5,9.0,82.0,,,0.0,18.0,,1.3015873015873016,0.2,31.2,2.0,-123.9964,43.448,0.0,14.1,,,2015-12-21,,,82.0,82.0,82.0,82.0,82.0,82.0,0.00018892254,0.00018892254,0.00019530048,0.00019530048,5.434334525489248e-05,3.386867683730088e-05,2.7325439077685587e-05,9.187987554544937e-05,,0.00010730462963692844,0.00017551933706272393,0.00014683643530588597,0.00010602978727547452,0.00013390301319304854,8.810343570075929e-05,7.905417442088947e-05,8.016842912184075e-05
606,606,606,612,612,612,35.0,32.66627883911133,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,2.0,,1.2333333333333334,0.45,60.0,4.0,-124.0707,44.7862,0.0,30.0,,,2015-12-21,,,77.7,77.7,77.7,77.7,77.7,57.5,0.00019749593,0.00019749593,0.00032022648,0.00032022648,7.24867859389633e-05,4.56968009530101e-05,3.862475568894297e-05,0.0001275469811995,,0.00017943842976819724,0.00013430144463200122,0.00012770890316460282,9.445881005376577e-05,0.00010978263890137896,7.051156717352569e-05,6.790264887968078e-05,0.00012187451648060232
607,607,607,893,893,893,75.0,74.0654067993164,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,5.0,,1.2333333333333334,0.45,60.0,2.0,-123.7837,44.3781,0.0,30.0,,,2015-12-21,,,77.7,77.7,77.7,77.7,77.7,57.5,0.00023335216,0.00023335216,0.00028014812,0.00028014812,6.944136111997068e-05,4.289962453185581e-05,3.661704613477923e-05,0.0001049417368363,,0.00027617067098617554,0.0001216620221384801,7.671465573366731e-05,6.992059206822887e-05,0.00014327492681331933,8.891923062037677e-05,8.07859469205141e-05,0.00015441820141859353
608,608,608,626,626,626,15.0,17.973642349243164,1.85,,1.0,0.5,5.8,0.2,,,,76.0,152.0,,0.2809523809523809,0.0,10.6,2.0,-122.652,47.8952,0.0,6.3,,,2015-12-21,,0.0,0.0,0.0,2.208333333333333,3.470833333333333,2.0645833333333337,0.8770750988142292,0.00014091132,0.00014091132,0.00014091132,0.00014091132,3.9541006117360666e-05,2.7158712327945977e-05,2.2734233425580896e-05,0.0001480253953521,,6.578167085535824e-05,4.530278965830803e-05,2.3748845705995336e-05,1.1874422852997668e-05,1.888700899144169e-05,1.4610994185204618e-05,1.4823058336332906e-05,3.0668754334328696e-05
609,609,609,645,645,645,35.0,81.43145751953125,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,5.0,,1.2333333333333334,0.45,60.0,4.0,-123.9969,44.6276,0.0,30.0,,,2015-12-21,,,77.7,77.7,77.7,77.7,77.7,57.5,0.00023335216,0.00023335216,0.00028014812,0.00028014812,6.944136111997068e-05,4.289962453185581e-05,3.661704613477923e-05,0.0001049417368363,,0.00017488503362983465,0.0001492492447141558,0.00013324392784852535,0.0001046140241669491,0.00011907294538104907,7.432561687892303e-05,6.956663855817169e-05,0.00015230484132189304
610,610,610,747,747,747,35.0,10.331289291381836,1.25,,4.5,0.5,4.6,3.0,,,,69.0,86.0,,1.3875,0.15,32.7,4.0,-124.0064,44.6314,0.0,13.2,,,2015-12-21,,,77.7,77.7,77.7,77.7,77.7,57.5,0.00023335216,0.00023335216,0.00028014812,0.00028014812,6.944136111997068e-05,4.289962453185581e-05,3.661704613477923e-05,0.0001049417368363,,0.00016650384350214154,0.000156808877363801,0.00014119096158538014,0.00010874999134102836,0.00011856477067340165,7.24287674529478e-05,6.741847028024495e-05,0.0001604203280294314
611,611,611,741,741,741,80.0,39.14095687866211,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,2.0,,1.2333333333333334,0.45,60.0,4.0,-124.0704,44.7786,0.0,30.0,,,2015-12-21,,,77.7,77.7,77.7,77.7,77.7,57.5,0.00019749593,0.00019749593,0.00032022648,0.00032022648,7.24867859389633e-05,4.56968009530101e-05,3.862475568894297e-05,0.0001275469811995,,0.00017943842976819724,0.00013430144463200122,0.00012770890316460282,9.445881005376577e-05,0.00010978263890137896,7.051156717352569e-05,6.790264887968078e-05,0.00012187451648060232
612,612,612,665,665,665,1.0,30.251361846923828,1.15,,2.0,7.0,5.2,9.0,79.6,,,0.0,28.0,,1.865079365079365,0.2,33.4,5.0,-123.8788,45.6947,0.0,14.7,183.0,,2015-12-23,,,79.6,79.6,70.15,44.55,44.55,38.9,5.043868e-05,0.00019749593,0.00032022648,0.00032022648,7.593588816234842e-05,4.721172808785923e-05,4.024106601718813e-05,0.0001524985367723,,0.000228126926231198,0.0007514260360039771,0.00037957861786708236,0.00020843914535362273,0.00018699881911743432,0.0001148564915638417,0.00010646076407283545,0.00010296433174517006
613,613,613,780,780,780,30.0,53.53315353393555,0.2,,1.0,75.0,4.5,373.0,,,,0.0,3.0,,0.0,0.45,60.0,2.0,-123.8837,45.6888,0.0,30.0,150.0,,2015-12-23,,,79.6,79.6,70.15,44.55,44.55,38.9,5.043868e-05,0.00019749593,0.00032022648,0.00032022648,7.593588816234842e-05,4.721172808785923e-05,4.024106601718813e-05,0.0001524985367723,,0.000228126926231198,0.0007514260360039771,0.00037957861786708236,0.00020843914535362273,0.00018699881911743432,0.0001148564915638417,0.00010646076407283545,0.00010296433174517006
614,614,614,943,943,943,75.0,74.28946685791016,0.2,,1.0,75.0,4.5,373.0,77.7,,,0.0,2.0,,1.2333333333333334,0.45,60.0,2.0,-123.8596,44.3998,0.0,30.0,,,2015-12-24,,,77.7,77.7,77.7,77.7,77.7,57.5,0.00025829303,0.00025829303,0.00028014812,0.00028014812,7.972570165293291e-05,4.855732913711108e-05,4.1542374674463645e-05,0.0001361994962078,,0.0003486750938463956,0.0003648301644716412,0.00024171882250811905,0.0001386420481139794,0.00017408051644451916,0.00011155008542118594,9.693306492408738e-05,5.7526234741089866e-05
